cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,RA,DEC,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,GroupID,GroupSize,Separation
ACT-CLJ0220.9-0332,all,0,221.0,153.0,6.0,6.0,7.0,35.20608121298446,-3.5532176681909764,5.786977343756464E-4,0.0017842261302819147,220.0,152.0,3.0000053217921474,7.811566140021335E-6,0.003633545236461198,2.0756913863263027E-5,7.823339462280273,1.7842261302819147,7.480026721954346,0.0,1.9903198699466884E-4,1716015.75,ACT-CLJ0220.9-0332,2.245679170055E-4,1.3101589162697858,-0.3494651836986077,0.0152441929152613,11178.302285793612,5.134174718720712E-5,-0.0706636310630221,417.81912370776416,21.0,35.20618617116863,-3.5544611799259007,0.014053002,59.81,100.791306,0.12089143,6.94,1.83,75.0,8.85,6.58,70.2,02195-03412T,1,0.7268326,19.116083,g,0,99.0,99.0,2008.6233,2454694.6325636697,989.3834006049844,2450592.292870371,2454946.3328587967,8,14,4.4924990199598165
ACT-CLJ0220.9-0332,all,0,175.0,146.0,6.0,6.0,7.0,35.23168595603517,-3.557107111007023,1.998938037738632E-4,7.0417736026884E-4,174.0,145.0,3.0000121738083787,-8.515211544614176E-5,-0.007046603243845911,1.653284967381999E-5,4.821639060974121,0.4546250105633599,3.4324116706848145,0.0,1.4246201317291707E-4,2970813.0,ACT-CLJ0220.9-0332,2.245679170055E-4,1.3101589162697858,-0.3494651836986077,0.0152441929152613,11178.302285793612,5.134174718720712E-5,-0.0706636310630221,417.81912370776416,21.0,35.23117100315254,-3.5584111637002835,0.014053002,17.37,18.303434,0.12037307,1.92,0.0,91.4,6.35,5.73,179.2,02195-03412T,2,0.67627513,20.190788,s,0,99.0,99.0,2008.864,2454782.7214225344,794.4373692574461,2450592.292870371,2454946.3328587967,9,6,5.046050487992477
ACT-CLJ0229.6-0336,all,0,116.0,136.0,5.120000000000001,2.0,6.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,116.0,136.0,5.120000000000001,2.0,7.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,116.0,136.0,4.800000000000001,3.0,5.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,116.0,136.0,4.800000000000001,3.0,6.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,116.0,136.0,4.800000000000001,3.0,7.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,115.0,137.0,4.0,4.0,5.0,37.43707877913615,-3.6232110601172725,5.161842598969967E-4,0.0019132337652482863,114.0,136.0,3.0000104554339115,4.244630768383096E-5,0.0071708847392232935,2.2208008813007624E-5,5.847259998321533,1.9132337652482863,5.37287712097168,0.0,2.498763205949217E-4,872331.0,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,9.096176620021154
ACT-CLJ0229.6-0336,all,0,115.0,137.0,4.0,4.0,6.0,37.43707877913615,-3.6232110601172725,5.161842598969967E-4,0.0019132337652482863,114.0,136.0,3.0000104554339115,4.244630768383096E-5,0.0071708847392232935,2.2208008813007624E-5,5.847259998321533,1.9132337652482863,5.37287712097168,0.0,2.498763205949217E-4,872331.0,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,9.096176620021154
ACT-CLJ0229.6-0336,all,0,117.0,136.0,6.4,4.0,7.0,37.43596545824787,-3.623766646980494,5.039264200767522E-4,0.0018199316914325244,116.0,135.0,3.000002892871052,2.6567418732241828E-5,0.005493934770858937,2.2044931307454895E-5,5.847259998321533,1.8199316914325243,4.8674821853637695,0.0,2.4364504497498274E-4,1118765.875,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.803205952072756
ACT-CLJ0229.6-0336,all,0,116.0,136.0,5.0,5.0,6.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,116.0,136.0,5.0,5.0,7.0,37.436522126695614,-3.6237666314580217,5.123450468544473E-4,0.001957336823214758,115.0,135.0,3.000014407684793,3.09111581653713E-5,0.006133457123645211,2.216165041070934E-5,5.847259998321533,1.957336823214758,5.29541540145874,0.0,2.477944944985211E-4,965761.8125,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.18862271595323
ACT-CLJ0229.6-0336,all,0,117.0,136.0,6.0,6.0,7.0,37.43596545824787,-3.623766646980494,5.039264200767522E-4,0.0018199316914325244,116.0,135.0,3.000002892871052,2.6567418732241828E-5,0.005493934770858937,2.2044931307454895E-5,5.847259998321533,1.8199316914325243,4.8674821853637695,0.0,2.4364504497498274E-4,1118765.875,ACT-CLJ0229.6-0336,2.939716419207E-4,1.162704366281378,-0.0289724835643333,0.0057155921353452,10332.224863007026,6.47504126662E-4,-0.0757795912124757,412.5921121872454,21.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,10,11,7.803205952072756
ACT-CLJ0231.7-0453,all,0,188.0,169.0,3.2,2.0,4.0,37.92221719058454,-4.879375020380233,2.6108015774287287E-4,0.00185960987107335,187.0,168.0,2.9999978783663774,6.888247168588337E-6,0.0036665823349346766,2.0157053846175494E-5,7.317177772521973,1.6658922835710404,7.317177772521973,0.0,1.9970961147919297E-4,1560686.25,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,11.101957707894153
ACT-CLJ0231.7-0453,all,0,188.0,169.0,3.2,2.0,5.0,37.92221719058454,-4.879375020380233,2.6108015774287287E-4,0.00185960987107335,187.0,168.0,2.9999978783663774,6.888247168588337E-6,0.0036665823349346766,2.0157053846175494E-5,7.317177772521973,1.6658922835710404,7.317177772521973,0.0,1.9970961147919297E-4,1560686.25,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,11.101957707894153
ACT-CLJ0231.7-0453,all,0,219.0,161.0,5.120000000000001,2.0,6.0,37.904932119604645,-4.883818872632823,5.527726020365312E-4,0.0022589926398514306,218.0,160.0,3.0000037371402217,1.8699490454587506E-4,0.021622692516549302,2.3414419868940403E-5,6.033036231994629,2.2589926398514306,6.033036231994629,0.0,2.605727349873632E-4,804835.5625,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.90565451607609,-4.8869640657641575,0.014053002,21.89,36.264164,0.17213915,5.49,3.85,66.0,7.96,7.2,41.1,02315-04595T,0,99.0,99.0,-,0,99.0,99.0,2009.236,2454918.6192825786,10.555905091942668,2454914.434756945,2454950.338657408,12,11,11.615405225396803
ACT-CLJ0231.7-0453,all,0,188.0,170.0,5.120000000000001,2.0,6.0,37.92221720259392,-4.878819464831949,2.6376715970374045E-4,0.0017483104365351894,187.0,169.0,3.000004387456235,1.9465129446391002E-5,0.004695589103374797,2.0125564480435208E-5,7.317177772521973,1.5370775914297032,7.189110279083252,0.0,1.994034682866186E-4,1570988.0,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,12.952755685697023
ACT-CLJ0231.7-0453,all,0,219.0,161.0,5.120000000000001,2.0,7.0,37.904932119604645,-4.883818872632823,5.527726020365312E-4,0.0022589926398514306,218.0,160.0,3.0000037371402217,1.8699490454587506E-4,0.021622692516549302,2.3414419868940403E-5,6.033036231994629,2.2589926398514306,6.033036231994629,0.0,2.605727349873632E-4,804835.5625,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.90565451607609,-4.8869640657641575,0.014053002,21.89,36.264164,0.17213915,5.49,3.85,66.0,7.96,7.2,41.1,02315-04595T,0,99.0,99.0,-,0,99.0,99.0,2009.236,2454918.6192825786,10.555905091942668,2454914.434756945,2454950.338657408,12,11,11.615405225396803
ACT-CLJ0231.7-0453,all,0,188.0,170.0,5.120000000000001,2.0,7.0,37.92221720259392,-4.878819464831949,2.6376715970374045E-4,0.0017483104365351894,187.0,169.0,3.000004387456235,1.9465129446391002E-5,0.004695589103374797,2.0125564480435208E-5,7.317177772521973,1.5370775914297032,7.189110279083252,0.0,1.994034682866186E-4,1570988.0,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,12.952755685697023
ACT-CLJ0231.7-0453,all,0,188.0,169.0,3.0,3.0,4.0,37.92221719058454,-4.879375020380233,2.6108015774287287E-4,0.00185960987107335,187.0,168.0,2.9999978783663774,6.888247168588337E-6,0.0036665823349346766,2.0157053846175494E-5,7.317177772521973,1.6658922835710404,7.317177772521973,0.0,1.9970961147919297E-4,1560686.25,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,11.101957707894153
ACT-CLJ0231.7-0453,all,0,188.0,170.0,4.800000000000001,3.0,5.0,37.92221720259392,-4.878819464831949,2.6376715970374045E-4,0.0017483104365351894,187.0,169.0,3.000004387456235,1.9465129446391002E-5,0.004695589103374797,2.0125564480435208E-5,7.317177772521973,1.5370775914297032,7.189110279083252,0.0,1.994034682866186E-4,1570988.0,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,12.952755685697023
ACT-CLJ0231.7-0453,all,0,219.0,161.0,4.800000000000001,3.0,5.0,37.904932119604645,-4.883818872632823,5.527726020365312E-4,0.0022589926398514306,218.0,160.0,3.0000037371402217,1.8699490454587506E-4,0.021622692516549302,2.3414419868940403E-5,6.033036231994629,2.2589926398514306,6.033036231994629,0.0,2.605727349873632E-4,804835.5625,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.90565451607609,-4.8869640657641575,0.014053002,21.89,36.264164,0.17213915,5.49,3.85,66.0,7.96,7.2,41.1,02315-04595T,0,99.0,99.0,-,0,99.0,99.0,2009.236,2454918.6192825786,10.555905091942668,2454914.434756945,2454950.338657408,12,11,11.615405225396803
ACT-CLJ0231.7-0453,all,0,188.0,170.0,4.800000000000001,3.0,6.0,37.92221720259392,-4.878819464831949,2.6376715970374045E-4,0.0017483104365351894,187.0,169.0,3.000004387456235,1.9465129446391002E-5,0.004695589103374797,2.0125564480435208E-5,7.317177772521973,1.5370775914297032,7.189110279083252,0.0,1.994034682866186E-4,1570988.0,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,12.952755685697023
ACT-CLJ0231.7-0453,all,0,219.0,161.0,4.800000000000001,3.0,6.0,37.904932119604645,-4.883818872632823,5.527726020365312E-4,0.0022589926398514306,218.0,160.0,3.0000037371402217,1.8699490454587506E-4,0.021622692516549302,2.3414419868940403E-5,6.033036231994629,2.2589926398514306,6.033036231994629,0.0,2.605727349873632E-4,804835.5625,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.90565451607609,-4.8869640657641575,0.014053002,21.89,36.264164,0.17213915,5.49,3.85,66.0,7.96,7.2,41.1,02315-04595T,0,99.0,99.0,-,0,99.0,99.0,2009.236,2454918.6192825786,10.555905091942668,2454914.434756945,2454950.338657408,12,11,11.615405225396803
ACT-CLJ0231.7-0453,all,0,188.0,170.0,4.800000000000001,3.0,7.0,37.92221720259392,-4.878819464831949,2.6376715970374045E-4,0.0017483104365351894,187.0,169.0,3.000004387456235,1.9465129446391002E-5,0.004695589103374797,2.0125564480435208E-5,7.317177772521973,1.5370775914297032,7.189110279083252,0.0,1.994034682866186E-4,1570988.0,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,12.952755685697023
ACT-CLJ0231.7-0453,all,0,219.0,161.0,4.800000000000001,3.0,7.0,37.904932119604645,-4.883818872632823,5.527726020365312E-4,0.0022589926398514306,218.0,160.0,3.0000037371402217,1.8699490454587506E-4,0.021622692516549302,2.3414419868940403E-5,6.033036231994629,2.2589926398514306,6.033036231994629,0.0,2.605727349873632E-4,804835.5625,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.90565451607609,-4.8869640657641575,0.014053002,21.89,36.264164,0.17213915,5.49,3.85,66.0,7.96,7.2,41.1,02315-04595T,0,99.0,99.0,-,0,99.0,99.0,2009.236,2454918.6192825786,10.555905091942668,2454914.434756945,2454950.338657408,12,11,11.615405225396803
ACT-CLJ0231.7-0453,all,0,188.0,169.0,4.0,4.0,5.0,37.92221719058454,-4.879375020380233,2.6108015774287287E-4,0.00185960987107335,187.0,168.0,2.9999978783663774,6.888247168588337E-6,0.0036665823349346766,2.0157053846175494E-5,7.317177772521973,1.6658922835710404,7.317177772521973,0.0,1.9970961147919297E-4,1560686.25,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.92095072472233,-4.882188909760672,0.014053002,29.78,58.027134,0.1721851,8.69,2.75,145.3,10.63,6.33,149.6,02315-04595T,3,2.068249,19.57348,g,1,2.6141174,14.333,2009.2383,2454919.480184643,11.529522628822459,2454914.434756945,2454950.338657408,11,14,11.101957707894153
ACT-CLJ0231.7-0453,all,0,219.0,161.0,4.0,4.0,5.0,37.904932119604645,-4.883818872632823,5.527726020365312E-4,0.0022589926398514306,218.0,160.0,3.0000037371402217,1.8699490454587506E-4,0.021622692516549302,2.3414419868940403E-5,6.033036231994629,2.2589926398514306,6.033036231994629,0.0,2.605727349873632E-4,804835.5625,ACT-CLJ0231.7-0453,3.033934550972E-4,1.2760357648356513,-0.1828578892986928,0.0,10426.127899309282,-0.0012144451770155,-0.0756059564545035,410.5505171344781,21.0,37.90565451607609,-4.8869640657641575,0.014053002,21.89,36.264164,0.17213915,5.49,3.85,66.0,7.96,7.2,41.1,02315-04595T,0,99.0,99.0,-,0,99.0,99.0,2009.236,2454918.6192825786,10.555905091942668,2454914.434756945,2454950.338657408,12,11,11.615405225396803
